Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ecoplus-air-dividers,,,,,,,,EcoPlus Air Dividers 6 Outlet,,,,,,0.0,shopify,100,deny,manual,9.00,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
ecoplus-air-dividers,,,,,,,,EcoPlus Air Dividers 8 Outlet,,,,,,0.0,shopify,100,deny,manual,11.59,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
ecoplus-lighted-40x-magnifier-loupe,Lighted 40x Magnifier Loupe,"<h3>DETAILS</h3>
<p>- Powerful 40x lens.</p>
<p>- Unique, compact folding design with durable casing.</p>
<p>- Excellent illumination on specimen provided by two 6500k LED’s.</p>
<p>- Can be used to identify plants, and potential garden pests.</p>
<p>- On/off switch for the two LED lights. Batteries included.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>PMAG40</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Chicago Roots HO,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,16.35,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ecoplus-5.png?v=1594877852,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ecoplus-submersible-pumps,EcoPlus - Submersible Pumps,"<h3>DETAILS</h3>
<p>This submersible water pump is great for everything from fountains to hydroponic systems. Powerful oil free high magnetic rotor. Ceramic shaft and bearing insures reliability. Trouble free one moving part. Strainer protects impeller from damage.</p>
<p>Model 185:</p>
<ul>
<li>26.5 watts.</li>
<li>Max height is 4.0 feet.</li>
<li>158 GPH.</li>
<li>Comes with 69 inch 120 volt cord.</li>
<li>Inlet is .75"" NPT and the outlet is .625"" NPT.</li>
<li>Included fittings: .75"" Barbed x .625"" Threaded, two-.5"" Barbed x .625"" Threaded and .375"" Barbed x .625"" Threaded.</li>
<li>One year manufacturer warranty.</li>
</ul>
<p>Model 396:</p>
<ul>
<li>36 watts.</li>
<li>Max height is 6.5 feet.</li>
<li>396 GPH.</li>
<li>Comes with 69 inch 120 volt cord.</li>
<li>Inlet is .75"" NPT and the outlet is .75"" NPT.</li>
<li>Included fittings: three-.75"" Barbed x .75"" Threaded, two-.5"" Barbed x .75"" Threaded and Nozzle x .75"" Threaded.</li>
<li>One year manufacturer warranty.</li>
</ul>
<p>Model 633:</p>
<ul>
<li>35 watts.</li>
<li>Max height is 7.8 feet.</li>
<li>594 GPH.</li>
<li>Comes with 175 inch 120 volt power cord.</li>
<li>Inlet is 1.25"" NPT and the outlet is .75"" NPT.</li>
<li>Included fittings: two-.75"" Barbed x .75"" Threaded, two-.5"" Barbed x .75"" Threaded, .75"" Barbed x 1.25"" Threaded and Nozzle x .75"" Threaded.</li>
<li>One year manufacturer warranty.</li>
</ul>
<p>Model 1267:</p>
<ul>
<li>192 watts.</li>
<li>Max height is 13.5 feet.</li>
<li>1347 GPH.</li>
<li>Comes with 175 inch 120 volt cord.li&gt;
</li>
<li>Inlet is 1.25"" NPT and the outlet is 1"" NPT.</li>
<li>Included fittings: two-.75"" Barbed x 1"" Threaded, .5"" Barbed x 1"" Threaded, two-1"" Barbed x 1"" Threaded and 1"" Barbed x 1.25"" Threaded.</li>
<li>One year manufacturer warranty.</li>
</ul>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>PUEP-Group</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",EcoPlus,"","",true,Name,EcoPlus 185 Water Pump,,,,,,0.0,shopify,100,deny,manual,18.49,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ecoplus-4.png?v=1594877646,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ecoplus-air-stone-small,EcoPlus - Air Stone-small,"<h3>DETAILS</h3>
<p>When powered by a high-output air pump, this large (13⁄8"" x 15⁄8"" tall ) air stone continuously releases thousands of bubbles to adequately aerate most large hydroponic reservoirs. Increased oxygen in the nutrient solution prevents root rot, encourages nutrient uptake and provides a welcome environment for beneficial aerobic bacteria.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>PECOAS</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",EcoPlus,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,2.21,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ecoplus-3.jpg?v=1594877053,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ecoplus®-convertible-bottom-draw-water-pumps,EcoPlus - Convertible Bottom Draw Water Pumps,"<h3>DETAILS</h3>
<p>The EcoPlus® Convertible Bottom Draw Pump is the first hydroponic pump of its kind. With an inter-changeable outlet fitting, this line of pumps fits almost all hydroponic applications. The bottom draw inlet allows the pump to operate in less than 1/2 inch of water. The convertible outlet offers the freedom of a horizontal or vertical water outlet, allowing the user to choose the best water flow option for their needs. US Patent Pending No. 14/642,557.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>PUEBottom-Group</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",EcoPlus,"","",true,Name,EcoPlus Convertible Bottom Draw Pump 265 gph,,,,,,0.0,shopify,100,deny,manual,32.19,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Ecoplus-2.jpg?v=1594876915,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ecoplus®-convertible-bottom-draw-water-pumps,,,,,,,,EcoPlus Convertible Bottom Draw Pump 585 gph,,,,,,0.0,shopify,100,deny,manual,65.90,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
ecoplus®-convertible-bottom-draw-water-pumps,,,,,,,,EcoPlus Convertible Bottom Draw Pump 730 gph,,,,,,0.0,shopify,100,deny,manual,79.05,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
earth-juice-meta-k,Earth Juice - Meta-K,"<h3>DETAILS</h3>
<p>A natural potassium formula for those plants that require more potassium, such as maturing tomatoes and peppers. Recommended for turf and especially for plants growing in areas with hot, dry climates to help build drought tolerance. A great additive for those warm grow-rooms. Use every fourth feeding, up to 1 tablespoon per gallon.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FEJMK-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Earth Juice,"","",true,Name,Earth Juice Meta-K Quart,,,,,,0.0,shopify,100,deny,manual,10.66,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Earthjuice-1.jpg?v=1594875981,1,,false,,,,,,,,,,,,,,,,,kg,,,active
earth-juice-meta-k,,,,,,,,Earth Juice Meta-K Gallon,,,,,,0.0,shopify,100,deny,manual,21.61,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
light-warrior,FoxFarm - Light Warrior,"<h3>DETAILS</h3>
<p>Organic mycorrhizae &amp; humic acid high yield Grow Medium: Formulated for use in containers and hydroponic applications. Specially designed to enhance root development and encourage greater nutrient uptake by plants. Allows for custom feeding schedules that are “Crop Specific”. An excellent medium for starting seeds, transplanting, and growing plants both indoors and outdoors! Comes in a 1 cu ft bag.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>GMFFLW</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>Foxfarm</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,22.99,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-10.jpg?v=1594875577,1,,false,,,,,,,,,,,,,,,,,kg,,,active
dont-bug-me,FoxFarm - Don't Bug Me,"<h3>DETAILS</h3>
<p>Made from natural pyrethrum, indoor and outdoor gardeners love Don’t Bug Me, because it kills most common insect pests on contact. You can use Don’t Bug Me insect spray on flowers, fruits, trees and shrubs. It is safe for use on food crops up to the day of harvest. RTU. 24 oz.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>PDBM</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>Foxfarm</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,17.22,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-9.jpg?v=1594875436,1,,false,,,,,,,,,,,,,,,,,kg,,,active
bush-doctor-sledge-hammer,FoxFarm - Bush Doctor Sledge Hammer,"<h3>DETAILS</h3>
<p>A nutrient rinse formula designed to remove excess fertilizer build up. FoxFarm's Sledge Hammer encourages water movement through soil and soilless mediums. High fertilizer use can compromise plant growth over time due to concentrated mineral salt deposits. For use in established gardens, container plantings and in hydroponic systems.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFSH-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,Bush Doctor Sledge Hammer Quart,,,,,,0.0,shopify,100,deny,manual,21.59,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-8.jpg?v=1594875165,1,,false,,,,,,,,,,,,,,,,,kg,,,active
open-sesame,FoxFarm - Open Sesame,"<h3>DETAILS</h3>
<p><strong>OPEN SESAME (5-45-19)
Here's the fertilizer you've been waiting for.</strong></p>
<h3>Open Sesame - Early Ripening Horsepower</h3>
<p>- Triggers early flowering sequence</p>
<p>- Produces massive fruit and flower sets</p>
<p>- Delivers full spectrum micronutrients</p>
<p>FoxFarms new early flowering formula, Open Sesame, is a high-phosphorus soluble fertilizer that's designed to bring plants into bloom at your command. Just say the magic words!</p>
<h3>When does it bloom? You decide.</h3>
<p>Open Sesame delivers a specific micronutrient pack at just the right moment. Feed with Open Sesame starting at about the fifth or sixth week of a plant's life. It takes just a couple of weeks of Open Sesame to get stocky, strudy, compact, high-producing plants and buds that are ready to burst.</p>
<h3>Grow Easy on Yourself.</h3>
<p>FoxFarm has formulated Open Sesame to provide the optimal level of nutrition with minimal salts and other residue buildups. In fact, FoxFarms whole family of solubles was crafted using the highest quality ingredients. Whether you're growing in hydroponic systems or gardening in ordinary soil, Open Sesame will go right to work at the root zone and deliver targeted nutrients when the plants need them the most.</p>
<h3>Meet the rest of the family.</h3>
<p>FoxFarm designed Open Sesame to work together with other FoxFarm plant foods as part of a sequential feeding schedule for hydroponic and conventianal gardeners. Using FoxFarm extra strength products on your plants is like putting them on an Olympic training diet- you need optimim nutrition that supports muscle mass, bone density, and endurance. So check out Beastie Bloomz ( 0-50-30 ) and Cha Ching ( 9-50-10 ), the other solubles in their trio of high-octane fertilizers, and see for yourself the advantage of a feeding schedule that maximizes performance.</p>
<h3>HIDDEN TREASURES AWAIT. OPEN SESAME!</h3>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFOS-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,Open Sesame 1 LB,,,,,,0.0,shopify,100,deny,manual,41.99,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-7.jpg?v=1594809511,1,,false,,,,,,,,,,,,,,,,,kg,,,active
open-sesame,,,,,,,,Open Sesame 2 LB,,,,,,0.0,shopify,100,deny,manual,72.99,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
beastie-bloomz,FoxFarm - Beastie Bloomz,"<h3>DETAILS</h3>
<p><strong>BEASTIE BLOOMZ (0-50-30)
This is not your grandmother's flower food.</strong></p>
<h3>Beastie Bloomz - Heavyweight Blossom Builder</h3>
<p>- Fortifies the inside of flower buds</p>
<p>- Increases weight of blooms and fruit sets</p>
<p>- Customized micronutrient package</p>
<h3>Join the high-tech revolution.</h3>
<p>FoxFarm designed Beastie Bloomz for gardeners who are ready to take their plants to the next level. This is a high-phosphorous soluble fertilizer that's geared towards building awesome buds and enormous blossoms.</p>
<h3>It all Starts with a bud.</h3>
<p>The techs in FoxFarms laboratory rave about the ""internal Flower density"" of plants grown with Beastie Bloomz. That's just a fancy way of saying that Beastie Bloomz micronutrient pack goes to work creating fat, dense, tightly-packed buds, and plenty of them.</p>
<h3>Wait 'till you see them bloom.</h3>
<p>In the FoxFarm trial garden, you can spot a Beastie bloom a mile away. It's not just the size, although Beastie Bloomz will produce some over-the-top, enormous blooms. It's also the exceptionally brilliant color and long life of Beastie blooms that amazes us. Just wait until you begin to see buds forming, and give 'em a shot of Beastie for a week or two. That's all it takes.</p>
<h3>Meet the rest of the family.</h3>
<p>FoxFarm designed Beastie Bloomz to work together with other FoxFarm plant foods as part of a sequential feeding schedule for hydroponic and conventional gardeners. Using FoxFarms extra strength products on your plants is like putting them on an Olympic training diet - you need optimum nutrition that supports muscle mass, bone density, and endurance. So check out Open Sesame ( 5-45-19 ) and Cha Ching ( 9-50-10 ), the other solubles in their trio of high-octane fertilizers, and see for yourself the advantage of a feeding schedule that maximizes performance.</p>
<h3>SUMO SIZE IT WITH BEASTIE BLOOMZ.</h3>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFBB-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,Beastie Bloomz 1 LB,,,,,,0.0,shopify,100,deny,manual,41.99,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-6.jpg?v=1594809189,1,,false,,,,,,,,,,,,,,,,,kg,,,active
beastie-bloomz,,,,,,,,Beastie Bloomz 2 LB,,,,,,0.0,shopify,100,deny,manual,71.99,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
foxfarm-grow-big-liquid-plant-food,FoxFarm - Grow Big Liquid Plant Food,"<h3>DETAILS</h3>
<p>FoxFarm Grow Big is a fast acting, organic-based liquid concentrate plant food that is formulated specifically to promote healthy vegetative growth in all plants. As the name implies, Grow Big will increase the size of your plants as well their structure, creating more abundant fruiting, flowers, and denser bud set.</p>
<p>During the early stages of growth, use between 2 and 3 teaspoons per gallon. FoxFarm Grow Big is available in quart, gallon, 2.5 gallon, and 5 gallon bottles. After plants begin flowering, switch to a blend of FoxFarm Tiger Bloom and Grow Big.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFGB -GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,FoxFarm Grow Big Quart,,,,,,0.0,shopify,100,deny,manual,24.79,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-4.jpg?v=1594808470,1,,false,,,,,,,,,,,,,,,,,kg,,,active
foxfarm-grow-big-liquid-plant-food,,,,,,,,FoxFarm Grow Big Gallon,,,,,,0.0,shopify,100,deny,manual,77.99,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
foxfarm-grow-big-liquid-plant-food,,,,,,,,FoxFarm Grow Big 2.5 Gallon,,,,,,0.0,shopify,100,deny,manual,167.29,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
foxfarm-grow-big-hydroponic-plant-food-3-2-6,FoxFarm - Grow Big Hydroponic Plant Food 3-2-6,"<h3>DETAILS</h3>
<p>FoxFarm's Grow Big Hydroponic Plant Food is a special formulation of the extremely popular Grow Big® Liquid Plant Food specifically for hydroponic plant growing systems.</p>
<p>This is a extremely potent, fast-acting, water soluble fertilizer that promotes lush vegetative growth from the first week of growth through bud set.</p>
<p>FoxFarm adds earthworm castings and Norwegian kelp into this special brew to encourage sturdier, healthier stems and leaves, and they also provide enough nutrients and trace minerals to create the kind of healthy branching that you'll need later in the season for more abundant buds, blooms, and fruits.</p>
<p>For recirculating systems use 2 teaspoons per gallon, for heavy feeding use 3 teaspoons per gallon, and for foliar feeding use 1/2 teaspoon per gallon.</p>
<p>Derived From: Potassium Nitrate, Magnesium Nitrate, Potassium Phosphate, Ammonium Phosphate, Ammonium Nitrate, Calcium Nitrate, Earthworm Castings, Norwegian Kelp, Iron EDTA, Manganese EDTA, Zinc EDTA, Copper EDTA, Chelating Agent, Disodium Ethylenediamine Tetra Acetate (EDTA), Sodium Borate, and Sodium Molybdate.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFHGB-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,FoxFarm Grow Big Hydroponic Quart,,,,,,0.0,shopify,100,deny,manual,25.99,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-3.jpg?v=1594808034,1,,false,,,,,,,,,,,,,,,,,kg,,,active
foxfarm-grow-big-hydroponic-plant-food-3-2-6,,,,,,,,FoxFarm Grow Big Hydroponic Gallon,,,,,,0.0,shopify,100,deny,manual,82.99,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
foxfarm-tiger-bloom-extra-strength-fertilizer,FoxFarm - Tiger Bloom Extra Strength Fertilizer,"<h3>DETAILS</h3>
<p>Are you ready for fat blooms? FoxFarm's Tiger Bloom can make them burst. Tiger Bloom is a super potent and quick-acting fertilizer that is high in phosphorus with just the right amount of nitrogen added to promote healthy, vigorous flower and fruit development. The low pH keeps nutrients stable which insures that the micro-nutrients will be available when plants need them. In addition to containing crucial trace elements, FoxFarm incorporates earthworm castings and kelp meal in their liquid fertilizers to ensure a biologically active plant food.</p>
<p>Use FoxFarm's Tiger Bloom at the first sign of blooms using between 2 and 3 teaspoons per gallon of water. Tiger Bloom can also be used to foliar feed plants; simply liberally apply to both the tops and bottoms of leaves first thing in the morning. To extend the flowering and fruiting cycle, supplement with FoxFarm Big Bloom liquid fertilizer later in the season. While FoxFarm Tiger Bloom is rich in organics, it is organic-based and does contain mineral fertilizers.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFTB-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,FoxFarm Tiger Bloom Quart,,,,,,0.0,shopify,100,deny,manual,24.79,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-2.jpg?v=1594807790,1,,false,,,,,,,,,,,,,,,,,kg,,,active
foxfarm-tiger-bloom-extra-strength-fertilizer,,,,,,,,FoxFarm Tiger Bloom Gallon,,,,,,0.0,shopify,100,deny,manual,75.79,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
vine-clips,Vine Clips,"<h3>DETAILS</h3>
<p>Do your tall plants need a little support? Run a string alongside the plant and attach one of our heavy-duty vine clips to add support to your plant. The vine clips have no hard edges to damage the plant. Sold in packages of 10.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>MVC</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Chicago Roots HO,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,1.99,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-37.jpg?v=1594807402,1,,false,,,,,,,,,,,,,,,,,kg,,,active
cha-ching,FoxFarm - Cha Ching,"<h3>DETAILS</h3>
<h3>CHA CHING (9-50-10)</h3>
<h3>CHA CHING (9-50-10)</h3>
<p>Cha Ching - For Late Flowering</p>
<p>- Stimulates heavy essential resin and oil secretion</p>
<p>- Maximizes flavor and fragrances</p>
<p>Cha Ching - For Late Flowering</p>
<h3>- Extends flowering cycle</h3>
<h3>Bumper Crop.</h3>
<p>FoxFarm engineered Cha Ching to maximize the final phase of a plant's production. Every stage of the growing cycle demands optimum nutrition. That's why Cha Ching is packed with just the right combination of nutrients to make fruits and flowers drip with flavor and ooze with fragrance. Use Cha Ching after fruit has set and Enjoy the Fruits of their labor.</p>
<h3>Sticky Love</h3>
<p>Cha Ching will give you juicy, robust fruit, and more. You'll see powerful essential oils and resins pumping our of stems and leaves. That means concentrated flavor, sturdy skins and perfect textrue.</p>
<h3>Beyond N-P-K</h3>
<p>Cha Ching is a high-phosphorus fertilizer that won't leave a salty residue or buildup in your hydroponic system or containerized soil plantings. Even better, FoxFarm included the micro nutrient pack that they are known for. It contains all the essential elements like calcium, magnesium, boron, manganese, sulfur, molybdenum, iron, copper, and zinc to support solid fruit on compact, stocky plants.</p>
<h3>Meet the rest of the family.</h3>
<p>FoxFarm designed Cha Ching to work together with other FoxFarm plant foods as part of a sequential feeding schedule for hydroponic and conventional gardeners. Using FoxFarms extra strength products on your plants is like putting them on an Olympic training diet--you need optimum nutrition that supports muscle mass, bone density, and endurance. So check out Open Sesame ( 5-45-19 ) and Beastie Bloomz ( 0-50-30 ), the other solubles in their trio of high-octane fertilizers, and see for yourself the advantage of a feeding schedule that maximizes performance.</p>
<h3>CHA CHING. IT'S HARVEST TIME</h3>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FFFCC-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",FoxFarm,"","",true,Name,Cha Ching 1 LB,,,,,,0.0,shopify,100,deny,manual,42.29,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-36.jpg?v=1594807244,1,,false,,,,,,,,,,,,,,,,,kg,,,active
cha-ching,,,,,,,,Cha Ching 2 LB,,,,,,0.0,shopify,100,deny,manual,72.99,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
pure-blend-pro-bloom-soil,Botanicare - Pure Blend Pro Bloom Soil,"<h3>DETAILS</h3>
<p>PURE BLEND Pro ™
One Part, Stand Alone Hydro-organic Plant Food</p>
<p>PURE BLEND ™ Pro is a hydro-organic vegetative and fruit and flower formula which is a specialty custom blend of organic and natural sources of the essential major, secondary, and trace minerals in 100% soluble form from the land and sea. PURE BLEND ™ Pro produces vigorous lush green vegetation and superior fruits, flowers, and vegetables. When compared to conventional chemical fertilizers, PURE BLEND ™ Pro will provide increased nutritional values and is a healthy, environmentally friendly alternative.</p>
<h3>Benefits of using PURE BLEND ™ Pro:</h3>
<ul>
<li>Essential elements are not derived from harmful chemicals such as a urea and high concentrates of ammonia nitrate.</li>
<li>Eliminates the danger of exposing plants (and ultimately the consumer) to toxic heavy metals such as arsenic, mercury, selenium, etc. which often occur as contaminates in conventional chemical fertilizers.</li>
<li>The organic components of PURE BLEND ™ Pro enhance uptake and utilization of plant nutrients.</li>
<li>Plants acquire increased pathogen resistance and hardiness.</li>
<li> Metabolic rate and capacity is greatly amplified enabling the grower to produce fruits and vegetables that contain greater amounts of minerals and vitamins that are crucial for human nutrition.</li>
<li>The budding, flowering, fruiting capacity of plants is greatly increased.</li>
</ul>
<p>Derived From: Fish meal, composted sea bird guano, sea kelp, spirulina, soybean protein extract, rock phosphate, potassium carbonate, magnesium carbonate, calcium carbonate, humic acid*, fulvic acid*, citric acid*, raw sugar cane*, Agrimineral 72 (silica clay extract)*, amino acids*, B-complex vitamins*, and select botanical plant extracts*.
*Non plant food ingredients</p>
<h3>GUARANTEED MINIMUM ANALYSIS</h3>
<table>
<tbody>
<tr>
<td>Total Nitrogen (N)</td>
<td>1.5%</td>
</tr>
<tr>
<td>Nitrogen made up of:</td>
<td>1.5% Water Soluble Nitrogen</td>
</tr>
<tr>
<td>Available Phosphate (P2O5)</td>
<td>4.0%</td>
</tr>
<tr>
<td>Soluble Potash (K2O)</td>
<td>5.0%</td>
</tr>
<tr>
<td>Calcium(Ca)</td>
<td>1.0%</td>
</tr>
<tr>
<td>Magnesium (Mg)</td>
<td>0.5%</td>
</tr>
</tbody>
</table>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FPBPFS-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Botanicare,"","",true,Name,Pure Blend Pro Bloom Soil Quart,,,,,,0.0,shopify,100,deny,manual,25.02,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-35.jpg?v=1594806772,1,,false,,,,,,,,,,,,,,,,,kg,,,active
